country_code,country,period,foreign_nights,status,year,month,value_available,is_estimated,is_low_reliability,is_confidential,date,months_available,complete_12_month_year
LT,Lithuania,2023-04,219509.0,,2023,4,True,,,False,2023-04-01,12,True
LT,Lithuania,2023-05,277623.0,,2023,5,True,,,False,2023-05-01,12,True
LT,Lithuania,2023-06,289271.0,,2023,6,True,,,False,2023-06-01,12,True
LT,Lithuania,2023-07,367341.0,,2023,7,True,,,False,2023-07-01,12,True
LT,Lithuania,2023-08,383193.0,,2023,8,True,,,False,2023-08-01,12,True
LT,Lithuania,2023-09,284003.0,,2023,9,True,,,False,2023-09-01,12,True
LT,Lithuania,2023-10,243386.0,,2023,10,True,,,False,2023-10-01,12,True
LT,Lithuania,2023-11,198206.0,,2023,11,True,,,False,2023-11-01,12,True
LT,Lithuania,2023-12,197914.0,,2023,12,True,,,False,2023-12-01,12,True
LT,Lithuania,2024-01,176422.0,,2024,1,True,,,False,2024-01-01,12,True
LT,Lithuania,2024-02,159546.0,,2024,2,True,,,False,2024-02-01,12,True
LT,Lithuania,2024-03,212765.0,,2024,3,True,,,False,2024-03-01,12,True
LT,Lithuania,2024-04,222664.0,,2024,4,True,,,False,2024-04-01,12,True
LT,Lithuania,2024-05,286755.0,,2024,5,True,,,False,2024-05-01,12,True
LT,Lithuania,2024-06,312872.0,,2024,6,True,,,False,2024-06-01,12,True
LT,Lithuania,2024-07,383886.0,,2024,7,True,,,False,2024-07-01,12,True
LT,Lithuania,2024-08,400228.0,,2024,8,True,,,False,2024-08-01,12,True
LT,Lithuania,2024-09,288045.0,,2024,9,True,,,False,2024-09-01,12,True
LT,Lithuania,2024-10,247692.0,,2024,10,True,,,False,2024-10-01,12,True
LT,Lithuania,2024-11,205807.0,,2024,11,True,,,False,2024-11-01,12,True
LT,Lithuania,2024-12,205489.0,,2024,12,True,,,False,2024-12-01,12,True
LT,Lithuania,2025-01,165696.0,,2025,1,True,,,False,2025-01-01,12,True
LT,Lithuania,2025-02,197841.0,,2025,2,True,,,False,2025-02-01,12,True
LT,Lithuania,2025-03,247059.0,,2025,3,True,,,False,2025-03-01,12,True
LT,Lithuania,2025-04,258138.0,,2025,4,True,,,False,2025-04-01,12,True
LT,Lithuania,2025-05,344844.0,,2025,5,True,,,False,2025-05-01,12,True
LT,Lithuania,2025-06,359090.0,,2025,6,True,,,False,2025-06-01,12,True
LT,Lithuania,2025-07,523637.0,,2025,7,True,,,False,2025-07-01,12,True
LT,Lithuania,2025-08,480323.0,,2025,8,True,,,False,2025-08-01,12,True
LT,Lithuania,2025-09,386606.0,,2025,9,True,,,False,2025-09-01,12,True
LT,Lithuania,2025-10,322695.0,,2025,10,True,,,False,2025-10-01,12,True
LT,Lithuania,2025-11,271744.0,,2025,11,True,,,False,2025-11-01,12,True
LT,Lithuania,2025-12,283774.0,,2025,12,True,,,False,2025-12-01,12,True
LT,Lithuania,2026-01,253854.0,,2026,1,True,,,False,2026-01-01,6,False
LT,Lithuania,2026-02,231231.0,,2026,2,True,,,False,2026-02-01,6,False
LT,Lithuania,2026-03,272949.0,,2026,3,True,,,False,2026-03-01,6,False
LT,Lithuania,2026-04,286002.0,,2026,4,True,,,False,2026-04-01,6,False
LT,Lithuania,2026-05,379559.0,,2026,5,True,,,False,2026-05-01,6,False
LT,Lithuania,2026-06,411149.0,,2026,6,True,,,False,2026-06-01,6,False
LT,Lithuania,2026-07,,,2026,7,False,,,False,2026-07-01,6,False
LU,Luxembourg,2021-01,36854.0,,2021,1,True,,,False,2021-01-01,12,True
LU,Luxembourg,2021-02,40247.0,,2021,2,True,,,False,2021-02-01,12,True
LU,Luxembourg,2021-03,49125.0,,2021,3,True,,,False,2021-03-01,12,True
LU,Luxembourg,2021-04,72485.0,,2021,4,True,,,False,2021-04-01,12,True
LU,Luxembourg,2021-05,171145.0,,2021,5,True,,,False,2021-05-01,12,True
LU,Luxembourg,2021-06,180121.0,,2021,6,True,,,False,2021-06-01,12,True
LU,Luxembourg,2021-07,289960.0,,2021,7,True,,,False,2021-07-01,12,True
LU,Luxembourg,2021-08,374291.0,,2021,8,True,,,False,2021-08-01,12,True
LU,Luxembourg,2021-09,182583.0,,2021,9,True,,,False,2021-09-01,12,True
LU,Luxembourg,2021-10,168470.0,,2021,10,True,,,False,2021-10-01,12,True
LU,Luxembourg,2021-11,123651.0,,2021,11,True,,,False,2021-11-01,12,True
LU,Luxembourg,2021-12,99849.0,,2021,12,True,,,False,2021-12-01,12,True
LU,Luxembourg,2022-01,76624.0,,2022,1,True,,,False,2022-01-01,12,True
LU,Luxembourg,2022-02,88828.0,,2022,2,True,,,False,2022-02-01,12,True
LU,Luxembourg,2022-03,123180.0,,2022,3,True,,,False,2022-03-01,12,True
LU,Luxembourg,2022-04,207511.0,,2022,4,True,,,False,2022-04-01,12,True
LU,Luxembourg,2022-05,304233.0,,2022,5,True,,,False,2022-05-01,12,True
LU,Luxembourg,2022-06,306006.0,,2022,6,True,,,False,2022-06-01,12,True
LU,Luxembourg,2022-07,458426.0,,2022,7,True,,,False,2022-07-01,12,True
LU,Luxembourg,2022-08,498189.0,,2022,8,True,,,False,2022-08-01,12,True
LU,Luxembourg,2022-09,247632.0,,2022,9,True,,,False,2022-09-01,12,True
LU,Luxembourg,2022-10,206651.0,,2022,10,True,,,False,2022-10-01,12,True
LU,Luxembourg,2022-11,153745.0,,2022,11,True,,,False,2022-11-01,12,True
LU,Luxembourg,2022-12,136734.0,,2022,12,True,,,False,2022-12-01,12,True
LU,Luxembourg,2023-01,105729.0,,2023,1,True,,,False,2023-01-01,12,True
LU,Luxembourg,2023-02,111082.0,,2023,2,True,,,False,2023-02-01,12,True
LU,Luxembourg,2023-03,136251.0,,2023,3,True,,,False,2023-03-01,12,True
LU,Luxembourg,2023-04,267591.0,,2023,4,True,,,False,2023-04-01,12,True
LU,Luxembourg,2023-05,345661.0,,2023,5,True,,,False,2023-05-01,12,True
LU,Luxembourg,2023-06,328677.0,,2023,6,True,,,False,2023-06-01,12,True
LU,Luxembourg,2023-07,480410.0,,2023,7,True,,,False,2023-07-01,12,True
LU,Luxembourg,2023-08,499580.0,,2023,8,True,,,False,2023-08-01,12,True
LU,Luxembourg,2023-09,248494.0,,2023,9,True,,,False,2023-09-01,12,True
LU,Luxembourg,2023-10,208632.0,,2023,10,True,,,False,2023-10-01,12,True
LU,Luxembourg,2023-11,140649.0,,2023,11,True,,,False,2023-11-01,12,True
LU,Luxembourg,2023-12,139517.0,,2023,12,True,,,False,2023-12-01,12,True
LU,Luxembourg,2024-01,105405.0,,2024,1,True,,,False,2024-01-01,12,True
LU,Luxembourg,2024-02,119375.0,,2024,2,True,,,False,2024-02-01,12,True
LU,Luxembourg,2024-03,143377.0,,2024,3,True,,,False,2024-03-01,12,True
LU,Luxembourg,2024-04,239410.0,,2024,4,True,,,False,2024-04-01,12,True
LU,Luxembourg,2024-05,375222.0,,2024,5,True,,,False,2024-05-01,12,True
LU,Luxembourg,2024-06,342942.0,,2024,6,True,,,False,2024-06-01,12,True
LU,Luxembourg,2024-07,501656.0,,2024,7,True,,,False,2024-07-01,12,True
LU,Luxembourg,2024-08,589187.0,,2024,8,True,,,False,2024-08-01,12,True
LU,Luxembourg,2024-09,273863.0,,2024,9,True,,,False,2024-09-01,12,True
LU,Luxembourg,2024-10,212868.0,,2024,10,True,,,False,2024-10-01,12,True
LU,Luxembourg,2024-11,163176.0,,2024,11,True,,,False,2024-11-01,12,True
LU,Luxembourg,2024-12,159036.0,,2024,12,True,,,False,2024-12-01,12,True
LU,Luxembourg,2025-01,116043.0,,2025,1,True,,,False,2025-01-01,12,True
LU,Luxembourg,2025-02,119233.0,,2025,2,True,,,False,2025-02-01,12,True
LU,Luxembourg,2025-03,145509.0,,2025,3,True,,,False,2025-03-01,12,True
LU,Luxembourg,2025-04,269369.0,,2025,4,True,,,False,2025-04-01,12,True
LU,Luxembourg,2025-05,338507.0,,2025,5,True,,,False,2025-05-01,12,True
LU,Luxembourg,2025-06,347552.0,,2025,6,True,,,False,2025-06-01,12,True
LU,Luxembourg,2025-07,519669.0,,2025,7,True,,,False,2025-07-01,12,True
LU,Luxembourg,2025-08,517734.0,,2025,8,True,,,False,2025-08-01,12,True
LU,Luxembourg,2025-09,251738.0,,2025,9,True,,,False,2025-09-01,12,True
LU,Luxembourg,2025-10,221869.0,,2025,10,True,,,False,2025-10-01,12,True
LU,Luxembourg,2025-11,159292.0,,2025,11,True,,,False,2025-11-01,12,True
LU,Luxembourg,2025-12,170611.0,,2025,12,True,,,False,2025-12-01,12,True
LU,Luxembourg,2026-01,114886.0,,2026,1,True,,,False,2026-01-01,6,False
LU,Luxembourg,2026-02,122944.0,,2026,2,True,,,False,2026-02-01,6,False
LU,Luxembourg,2026-03,154617.0,,2026,3,True,,,False,2026-03-01,6,False
LU,Luxembourg,2026-04,282539.0,,2026,4,True,,,False,2026-04-01,6,False
LU,Luxembourg,2026-05,346769.0,,2026,5,True,,,False,2026-05-01,6,False
LU,Luxembourg,2026-06,328146.0,,2026,6,True,,,False,2026-06-01,6,False
LU,Luxembourg,2026-07,,,2026,7,False,,,False,2026-07-01,6,False
MT,Malta,2021-01,57676.0,,2021,1,True,,,False,2021-01-01,12,True
MT,Malta,2021-02,69623.0,,2021,2,True,,,False,2021-02-01,12,True
MT,Malta,2021-03,54772.0,,2021,3,True,,,False,2021-03-01,12,True
MT,Malta,2021-04,50292.0,,2021,4,True,,,False,2021-04-01,12,True
MT,Malta,2021-05,109964.0,,2021,5,True,,,False,2021-05-01,12,True
MT,Malta,2021-06,315179.0,,2021,6,True,,,False,2021-06-01,12,True
MT,Malta,2021-07,548938.0,,2021,7,True,,,False,2021-07-01,12,True
MT,Malta,2021-08,703567.0,,2021,8,True,,,False,2021-08-01,12,True
MT,Malta,2021-09,660265.0,,2021,9,True,,,False,2021-09-01,12,True
MT,Malta,2021-10,657552.0,,2021,10,True,,,False,2021-10-01,12,True
MT,Malta,2021-11,440461.0,,2021,11,True,,,False,2021-11-01,12,True
MT,Malta,2021-12,272313.0,,2021,12,True,,,False,2021-12-01,12,True
MT,Malta,2022-01,205785.0,,2022,1,True,,,False,2022-01-01,12,True
MT,Malta,2022-02,282866.0,,2022,2,True,,,False,2022-02-01,12,True
MT,Malta,2022-03,398986.0,,2022,3,True,,,False,2022-03-01,12,True
MT,Malta,2022-04,636445.0,,2022,4,True,,,False,2022-04-01,12,True
MT,Malta,2022-05,699112.0,,2022,5,True,,,False,2022-05-01,12,True
MT,Malta,2022-06,774633.0,,2022,6,True,,,False,2022-06-01,12,True
MT,Malta,2022-07,925761.0,,2022,7,True,,,False,2022-07-01,12,True
MT,Malta,2022-08,1031403.0,,2022,8,True,,,False,2022-08-01,12,True
MT,Malta,2022-09,787171.0,,2022,9,True,,,False,2022-09-01,12,True
MT,Malta,2022-10,799810.0,,2022,10,True,,,False,2022-10-01,12,True
MT,Malta,2022-11,574943.0,,2022,11,True,,,False,2022-11-01,12,True
MT,Malta,2022-12,432310.0,,2022,12,True,,,False,2022-12-01,12,True
MT,Malta,2023-01,400851.0,,2023,1,True,,,False,2023-01-01,12,True
MT,Malta,2023-02,473081.0,,2023,2,True,,,False,2023-02-01,12,True
MT,Malta,2023-03,619427.0,,2023,3,True,,,False,2023-03-01,12,True
MT,Malta,2023-04,797912.0,,2023,4,True,,,False,2023-04-01,12,True
MT,Malta,2023-05,836435.0,,2023,5,True,,,False,2023-05-01,12,True
MT,Malta,2023-06,887607.0,,2023,6,True,,,False,2023-06-01,12,True
MT,Malta,2023-07,1032730.0,,2023,7,True,,,False,2023-07-01,12,True
MT,Malta,2023-08,1138505.0,,2023,8,True,,,False,2023-08-01,12,True
MT,Malta,2023-09,901500.0,,2023,9,True,,,False,2023-09-01,12,True
MT,Malta,2023-10,933151.0,,2023,10,True,,,False,2023-10-01,12,True
MT,Malta,2023-11,664201.0,,2023,11,True,,,False,2023-11-01,12,True
MT,Malta,2023-12,521313.0,,2023,12,True,,,False,2023-12-01,12,True
MT,Malta,2024-01,485185.0,,2024,1,True,,,False,2024-01-01,12,True
MT,Malta,2024-02,584607.0,,2024,2,True,,,False,2024-02-01,12,True
MT,Malta,2024-03,745182.0,,2024,3,True,,,False,2024-03-01,12,True
MT,Malta,2024-04,883296.0,,2024,4,True,,,False,2024-04-01,12,True
MT,Malta,2024-05,982881.0,,2024,5,True,,,False,2024-05-01,12,True
MT,Malta,2024-06,990181.0,,2024,6,True,,,False,2024-06-01,12,True
MT,Malta,2024-07,1194279.0,,2024,7,True,,,False,2024-07-01,12,True
MT,Malta,2024-08,1252856.0,,2024,8,True,,,False,2024-08-01,12,True
MT,Malta,2024-09,1017597.0,,2024,9,True,,,False,2024-09-01,12,True
MT,Malta,2024-10,1054683.0,,2024,10,True,,,False,2024-10-01,12,True
MT,Malta,2024-11,800398.0,,2024,11,True,,,False,2024-11-01,12,True
MT,Malta,2024-12,614165.0,,2024,12,True,,,False,2024-12-01,12,True
MT,Malta,2025-01,549618.0,,2025,1,True,,,False,2025-01-01,12,True
MT,Malta,2025-02,700100.0,,2025,2,True,,,False,2025-02-01,12,True
MT,Malta,2025-03,869357.0,,2025,3,True,,,False,2025-03-01,12,True
MT,Malta,2025-04,1020521.0,,2025,4,True,,,False,2025-04-01,12,True
MT,Malta,2025-05,1051878.0,,2025,5,True,,,False,2025-05-01,12,True
MT,Malta,2025-06,1087732.0,,2025,6,True,,,False,2025-06-01,12,True
MT,Malta,2025-07,1254822.0,,2025,7,True,,,False,2025-07-01,12,True
MT,Malta,2025-08,1335968.0,,2025,8,True,,,False,2025-08-01,12,True
MT,Malta,2025-09,1091027.0,,2025,9,True,,,False,2025-09-01,12,True
MT,Malta,2025-10,1206569.0,,2025,10,True,,,False,2025-10-01,12,True
MT,Malta,2025-11,866913.0,,2025,11,True,,,False,2025-11-01,12,True
MT,Malta,2025-12,719250.0,,2025,12,True,,,False,2025-12-01,12,True
MT,Malta,2026-01,660864.0,,2026,1,True,,,False,2026-01-01,6,False
MT,Malta,2026-02,791837.0,,2026,2,True,,,False,2026-02-01,6,False
MT,Malta,2026-03,958418.0,,2026,3,True,,,False,2026-03-01,6,False
MT,Malta,2026-04,1111648.0,,2026,4,True,,,False,2026-04-01,6,False
MT,Malta,2026-05,1182831.0,,2026,5,True,,,False,2026-05-01,6,False
MT,Malta,2026-06,1192391.0,,2026,6,True,,,False,2026-06-01,6,False
MT,Malta,2026-07,,,2026,7,False,,,False,2026-07-01,6,False
NL,Netherlands,2021-01,230604.0,,2021,1,True,,,False,2021-01-01,12,True
NL,Netherlands,2021-02,338210.0,,2021,2,True,,,False,2021-02-01,12,True
NL,Netherlands,2021-03,277195.0,,2021,3,True,,,False,2021-03-01,12,True
NL,Netherlands,2021-04,355048.0,,2021,4,True,,,False,2021-04-01,12,True
NL,Netherlands,2021-05,618859.0,,2021,5,True,,,False,2021-05-01,12,True
NL,Netherlands,2021-06,1230772.0,,2021,6,True,,,False,2021-06-01,12,True
NL,Netherlands,2021-07,3299981.0,,2021,7,True,,,False,2021-07-01,12,True
NL,Netherlands,2021-08,2976915.0,,2021,8,True,,,False,2021-08-01,12,True
NL,Netherlands,2021-09,2691859.0,,2021,9,True,,,False,2021-09-01,12,True
NL,Netherlands,2021-10,3510077.0,,2021,10,True,,,False,2021-10-01,12,True
NL,Netherlands,2021-11,2331018.0,,2021,11,True,,,False,2021-11-01,12,True
NL,Netherlands,2021-12,754229.0,,2021,12,True,,,False,2021-12-01,12,True
NL,Netherlands,2022-01,606290.0,,2022,1,True,,,False,2022-01-01,12,True
NL,Netherlands,2022-02,1223165.0,,2022,2,True,,,False,2022-02-01,12,True
NL,Netherlands,2022-03,2235377.0,,2022,3,True,,,False,2022-03-01,12,True
NL,Netherlands,2022-04,5409559.0,,2022,4,True,,,False,2022-04-01,12,True
NL,Netherlands,2022-05,4087255.0,,2022,5,True,,,False,2022-05-01,12,True
NL,Netherlands,2022-06,4905142.0,,2022,6,True,,,False,2022-06-01,12,True
NL,Netherlands,2022-07,7150659.0,,2022,7,True,,,False,2022-07-01,12,True
NL,Netherlands,2022-08,6745538.0,,2022,8,True,,,False,2022-08-01,12,True
NL,Netherlands,2022-09,4633948.0,,2022,9,True,,,False,2022-09-01,12,True
NL,Netherlands,2022-10,5325436.0,,2022,10,True,,,False,2022-10-01,12,True
NL,Netherlands,2022-11,3280647.0,,2022,11,True,,,False,2022-11-01,12,True
NL,Netherlands,2022-12,2557047.0,,2022,12,True,,,False,2022-12-01,12,True
NL,Netherlands,2023-01,2509108.0,,2023,1,True,,,False,2023-01-01,12,True
NL,Netherlands,2023-02,2648992.0,,2023,2,True,,,False,2023-02-01,12,True
NL,Netherlands,2023-03,3192868.0,,2023,3,True,,,False,2023-03-01,12,True
NL,Netherlands,2023-04,6319688.0,,2023,4,True,,,False,2023-04-01,12,True
NL,Netherlands,2023-05,5830038.0,,2023,5,True,,,False,2023-05-01,12,True
NL,Netherlands,2023-06,5981379.0,,2023,6,True,,,False,2023-06-01,12,True
NL,Netherlands,2023-07,8606579.0,,2023,7,True,,,False,2023-07-01,12,True
NL,Netherlands,2023-08,7098307.0,,2023,8,True,,,False,2023-08-01,12,True
NL,Netherlands,2023-09,5115128.0,,2023,9,True,,,False,2023-09-01,12,True
NL,Netherlands,2023-10,5787653.0,,2023,10,True,,,False,2023-10-01,12,True
NL,Netherlands,2023-11,3315251.0,,2023,11,True,,,False,2023-11-01,12,True
NL,Netherlands,2023-12,2705222.0,,2023,12,True,,,False,2023-12-01,12,True
NL,Netherlands,2024-01,2850932.0,,2024,1,True,,,False,2024-01-01,12,True
NL,Netherlands,2024-02,2772955.0,,2024,2,True,,,False,2024-02-01,12,True
NL,Netherlands,2024-03,4404666.0,,2024,3,True,,,False,2024-03-01,12,True
NL,Netherlands,2024-04,5638946.0,,2024,4,True,,,False,2024-04-01,12,True
NL,Netherlands,2024-05,5999480.0,,2024,5,True,,,False,2024-05-01,12,True
NL,Netherlands,2024-06,5434095.0,,2024,6,True,,,False,2024-06-01,12,True
NL,Netherlands,2024-07,8239291.0,,2024,7,True,,,False,2024-07-01,12,True
NL,Netherlands,2024-08,8516996.0,,2024,8,True,,,False,2024-08-01,12,True
NL,Netherlands,2024-09,5359410.0,,2024,9,True,,,False,2024-09-01,12,True
NL,Netherlands,2024-10,6108248.0,,2024,10,True,,,False,2024-10-01,12,True
NL,Netherlands,2024-11,3263909.0,,2024,11,True,,,False,2024-11-01,12,True
NL,Netherlands,2024-12,2922801.0,,2024,12,True,,,False,2024-12-01,12,True
NL,Netherlands,2025-01,2958625.0,,2025,1,True,,,False,2025-01-01,12,True
NL,Netherlands,2025-02,2653106.0,,2025,2,True,,,False,2025-02-01,12,True
NL,Netherlands,2025-03,3822084.0,,2025,3,True,,,False,2025-03-01,12,True
NL,Netherlands,2025-04,7228886.0,,2025,4,True,,,False,2025-04-01,12,True
NL,Netherlands,2025-05,5204384.0,,2025,5,True,,,False,2025-05-01,12,True
NL,Netherlands,2025-06,6859410.0,,2025,6,True,,,False,2025-06-01,12,True
NL,Netherlands,2025-07,7757849.0,,2025,7,True,,,False,2025-07-01,12,True
NL,Netherlands,2025-08,9231470.0,,2025,8,True,,,False,2025-08-01,12,True
NL,Netherlands,2025-09,5441101.0,,2025,9,True,,,False,2025-09-01,12,True
NL,Netherlands,2025-10,6263976.0,,2025,10,True,,,False,2025-10-01,12,True
NL,Netherlands,2025-11,3403270.0,,2025,11,True,,,False,2025-11-01,12,True
NL,Netherlands,2025-12,3025720.0,,2025,12,True,,,False,2025-12-01,12,True
NL,Netherlands,2026-01,2892639.0,,2026,1,True,,,False,2026-01-01,6,False
NL,Netherlands,2026-02,2778837.0,,2026,2,True,,,False,2026-02-01,6,False
NL,Netherlands,2026-03,3631418.0,,2026,3,True,,,False,2026-03-01,6,False
NL,Netherlands,2026-04,6793253.0,,2026,4,True,,,False,2026-04-01,6,False
NL,Netherlands,2026-05,6152623.0,,2026,5,True,,,False,2026-05-01,6,False
NL,Netherlands,2026-06,6033406.0,,2026,6,True,,,False,2026-06-01,6,False
NL,Netherlands,2026-07,,,2026,7,False,,,False,2026-07-01,6,False
PL,Poland,2021-01,113784.0,,2021,1,True,,,False,2021-01-01,12,True
PL,Poland,2021-02,153507.0,,2021,2,True,,,False,2021-02-01,12,True
PL,Poland,2021-03,175427.0,,2021,3,True,,,False,2021-03-01,12,True
PL,Poland,2021-04,151985.0,,2021,4,True,,,False,2021-04-01,12,True
PL,Poland,2021-05,239983.0,,2021,5,True,,,False,2021-05-01,12,True
PL,Poland,2021-06,467501.0,,2021,6,True,,,False,2021-06-01,12,True
PL,Poland,2021-07,1002760.0,,2021,7,True,,,False,2021-07-01,12,True
PL,Poland,2021-08,1207962.0,,2021,8,True,,,False,2021-08-01,12,True
PL,Poland,2021-09,1028888.0,,2021,9,True,,,False,2021-09-01,12,True
PL,Poland,2021-10,1077942.0,,2021,10,True,,,False,2021-10-01,12,True
PL,Poland,2021-11,810776.0,,2021,11,True,,,False,2021-11-01,12,True
PL,Poland,2021-12,734498.0,,2021,12,True,,,False,2021-12-01,12,True
PL,Poland,2022-01,532108.0,,2022,1,True,,,False,2022-01-01,12,True
PL,Poland,2022-02,687189.0,,2022,2,True,,,False,2022-02-01,12,True
PL,Poland,2022-03,1218111.0,,2022,3,True,,,False,2022-03-01,12,True
PL,Poland,2022-04,1132481.0,,2022,4,True,,,False,2022-04-01,12,True
PL,Poland,2022-05,1158985.0,,2022,5,True,,,False,2022-05-01,12,True
PL,Poland,2022-06,1266860.0,,2022,6,True,,,False,2022-06-01,12,True
PL,Poland,2022-07,1715226.0,,2022,7,True,,,False,2022-07-01,12,True
PL,Poland,2022-08,1809999.0,,2022,8,True,,,False,2022-08-01,12,True
PL,Poland,2022-09,1473784.0,,2022,9,True,,,False,2022-09-01,12,True
PL,Poland,2022-10,1461349.0,,2022,10,True,,,False,2022-10-01,12,True
PL,Poland,2022-11,1114742.0,,2022,11,True,,,False,2022-11-01,12,True
PL,Poland,2022-12,1188412.0,,2022,12,True,,,False,2022-12-01,12,True
PL,Poland,2023-01,974813.0,,2023,1,True,,,False,2023-01-01,12,True
PL,Poland,2023-02,1042473.0,,2023,2,True,,,False,2023-02-01,12,True
PL,Poland,2023-03,1213746.0,,2023,3,True,,,False,2023-03-01,12,True
PL,Poland,2023-04,1335913.0,,2023,4,True,,,False,2023-04-01,12,True
PL,Poland,2023-05,1416120.0,,2023,5,True,,,False,2023-05-01,12,True
PL,Poland,2023-06,1533780.0,,2023,6,True,,,False,2023-06-01,12,True
PL,Poland,2023-07,2021470.0,,2023,7,True,,,False,2023-07-01,12,True
PL,Poland,2023-08,1956772.0,,2023,8,True,,,False,2023-08-01,12,True
PL,Poland,2023-09,1591238.0,,2023,9,True,,,False,2023-09-01,12,True
PL,Poland,2023-10,1502844.0,,2023,10,True,,,False,2023-10-01,12,True
PL,Poland,2023-11,1166883.0,,2023,11,True,,,False,2023-11-01,12,True
PL,Poland,2023-12,1254853.0,,2023,12,True,,,False,2023-12-01,12,True
PL,Poland,2024-01,950823.0,,2024,1,True,,,False,2024-01-01,12,True
PL,Poland,2024-02,1089342.0,,2024,2,True,,,False,2024-02-01,12,True
PL,Poland,2024-03,1300956.0,,2024,3,True,,,False,2024-03-01,12,True
PL,Poland,2024-04,1239120.0,,2024,4,True,,,False,2024-04-01,12,True
PL,Poland,2024-05,1503749.0,,2024,5,True,,,False,2024-05-01,12,True
PL,Poland,2024-06,1614132.0,,2024,6,True,,,False,2024-06-01,12,True
PL,Poland,2024-07,2208230.0,,2024,7,True,,,False,2024-07-01,12,True
PL,Poland,2024-08,2274299.0,,2024,8,True,,,False,2024-08-01,12,True
PL,Poland,2024-09,1703371.0,,2024,9,True,,,False,2024-09-01,12,True
PL,Poland,2024-10,1721466.0,,2024,10,True,,,False,2024-10-01,12,True
PL,Poland,2024-11,1302125.0,,2024,11,True,,,False,2024-11-01,12,True
PL,Poland,2024-12,1484416.0,,2024,12,True,,,False,2024-12-01,12,True
PL,Poland,2025-01,1079963.0,,2025,1,True,,,False,2025-01-01,12,True
PL,Poland,2025-02,1146878.0,,2025,2,True,,,False,2025-02-01,12,True
PL,Poland,2025-03,1322479.0,,2025,3,True,,,False,2025-03-01,12,True
PL,Poland,2025-04,1539842.0,,2025,4,True,,,False,2025-04-01,12,True
PL,Poland,2025-05,1705818.0,,2025,5,True,,,False,2025-05-01,12,True
PL,Poland,2025-06,1823235.0,,2025,6,True,,,False,2025-06-01,12,True
PL,Poland,2025-07,2306653.0,,2025,7,True,,,False,2025-07-01,12,True
PL,Poland,2025-08,2453961.0,,2025,8,True,,,False,2025-08-01,12,True
PL,Poland,2025-09,1835805.0,,2025,9,True,,,False,2025-09-01,12,True
PL,Poland,2025-10,1865988.0,,2025,10,True,,,False,2025-10-01,12,True
PL,Poland,2025-11,1390200.0,,2025,11,True,,,False,2025-11-01,12,True
PL,Poland,2025-12,1746785.0,,2025,12,True,,,False,2025-12-01,12,True
PL,Poland,2026-01,1227672.0,,2026,1,True,,,False,2026-01-01,6,False
PL,Poland,2026-02,1280567.0,,2026,2,True,,,False,2026-02-01,6,False
PL,Poland,2026-03,1523560.0,,2026,3,True,,,False,2026-03-01,6,False
PL,Poland,2026-04,1619197.0,,2026,4,True,,,False,2026-04-01,6,False
PL,Poland,2026-05,1849905.0,,2026,5,True,,,False,2026-05-01,6,False
PL,Poland,2026-06,1842710.0,,2026,6,True,,,False,2026-06-01,6,False
PL,Poland,2026-07,,,2026,7,False,,,False,2026-07-01,6,False
PT,Portugal,2021-01,343298.0,,2021,1,True,,,False,2021-01-01,12,True
PT,Portugal,2021-02,188168.0,,2021,2,True,,,False,2021-02-01,12,True
PT,Portugal,2021-03,219120.0,,2021,3,True,,,False,2021-03-01,12,True
PT,Portugal,2021-04,307645.0,,2021,4,True,,,False,2021-04-01,12,True
PT,Portugal,2021-05,853491.0,,2021,5,True,,,False,2021-05-01,12,True
PT,Portugal,2021-06,1507387.0,,2021,6,True,,,False,2021-06-01,12,True
PT,Portugal,2021-07,2042433.0,,2021,7,True,,,False,2021-07-01,12,True
PT,Portugal,2021-08,3583710.0,,2021,8,True,,,False,2021-08-01,12,True
PT,Portugal,2021-09,3244328.0,,2021,9,True,,,False,2021-09-01,12,True
PT,Portugal,2021-10,3754561.0,,2021,10,True,,,False,2021-10-01,12,True
PT,Portugal,2021-11,2449664.0,,2021,11,True,,,False,2021-11-01,12,True
PT,Portugal,2021-12,1573392.0,,2021,12,True,,,False,2021-12-01,12,True
PT,Portugal,2022-01,1269440.0,,2022,1,True,,,False,2022-01-01,12,True
PT,Portugal,2022-02,1915926.0,,2022,2,True,,,False,2022-02-01,12,True
PT,Portugal,2022-03,2893674.0,,2022,3,True,,,False,2022-03-01,12,True
PT,Portugal,2022-04,4298642.0,,2022,4,True,,,False,2022-04-01,12,True
PT,Portugal,2022-05,4961864.0,,2022,5,True,,,False,2022-05-01,12,True
PT,Portugal,2022-06,5082128.0,,2022,6,True,,,False,2022-06-01,12,True
PT,Portugal,2022-07,6188372.0,,2022,7,True,,,False,2022-07-01,12,True
PT,Portugal,2022-08,6768570.0,,2022,8,True,,,False,2022-08-01,12,True
PT,Portugal,2022-09,5525658.0,,2022,9,True,,,False,2022-09-01,12,True
PT,Portugal,2022-10,5162638.0,,2022,10,True,,,False,2022-10-01,12,True
PT,Portugal,2022-11,3082891.0,,2022,11,True,,,False,2022-11-01,12,True
PT,Portugal,2022-12,2434856.0,,2022,12,True,,,False,2022-12-01,12,True
PT,Portugal,2023-01,2455304.0,,2023,1,True,,,False,2023-01-01,12,True
PT,Portugal,2023-02,2868352.0,,2023,2,True,,,False,2023-02-01,12,True
