country_code,country,period,foreign_arrivals,status,year,month,value_available,is_estimated,is_low_reliability,is_confidential,date,months_available,complete_12_month_year
CZ,Czechia,2021-01,20414.0,,2021,1,True,,,False,2021-01-01,12,True
CZ,Czechia,2021-02,17633.0,,2021,2,True,,,False,2021-02-01,12,True
CZ,Czechia,2021-03,17290.0,,2021,3,True,,,False,2021-03-01,12,True
CZ,Czechia,2021-04,20936.0,,2021,4,True,,,False,2021-04-01,12,True
CZ,Czechia,2021-05,47105.0,,2021,5,True,,,False,2021-05-01,12,True
CZ,Czechia,2021-06,154697.0,,2021,6,True,,,False,2021-06-01,12,True
CZ,Czechia,2021-07,366520.0,,2021,7,True,,,False,2021-07-01,12,True
CZ,Czechia,2021-08,483089.0,,2021,8,True,,,False,2021-08-01,12,True
CZ,Czechia,2021-09,409615.0,,2021,9,True,,,False,2021-09-01,12,True
CZ,Czechia,2021-10,448207.0,,2021,10,True,,,False,2021-10-01,12,True
CZ,Czechia,2021-11,324360.0,,2021,11,True,,,False,2021-11-01,12,True
CZ,Czechia,2021-12,259792.0,,2021,12,True,,,False,2021-12-01,12,True
CZ,Czechia,2022-01,215502.0,,2022,1,True,,,False,2022-01-01,12,True
CZ,Czechia,2022-02,293830.0,,2022,2,True,,,False,2022-02-01,12,True
CZ,Czechia,2022-03,377622.0,,2022,3,True,,,False,2022-03-01,12,True
CZ,Czechia,2022-04,558945.0,,2022,4,True,,,False,2022-04-01,12,True
CZ,Czechia,2022-05,649388.0,,2022,5,True,,,False,2022-05-01,12,True
CZ,Czechia,2022-06,733288.0,,2022,6,True,,,False,2022-06-01,12,True
CZ,Czechia,2022-07,861953.0,,2022,7,True,,,False,2022-07-01,12,True
CZ,Czechia,2022-08,914464.0,,2022,8,True,,,False,2022-08-01,12,True
CZ,Czechia,2022-09,740584.0,,2022,9,True,,,False,2022-09-01,12,True
CZ,Czechia,2022-10,751874.0,,2022,10,True,,,False,2022-10-01,12,True
CZ,Czechia,2022-11,550074.0,,2022,11,True,,,False,2022-11-01,12,True
CZ,Czechia,2022-12,695876.0,,2022,12,True,,,False,2022-12-01,12,True
CZ,Czechia,2023-01,518827.0,,2023,1,True,,,False,2023-01-01,12,True
CZ,Czechia,2023-02,522855.0,,2023,2,True,,,False,2023-02-01,12,True
CZ,Czechia,2023-03,603355.0,,2023,3,True,,,False,2023-03-01,12,True
CZ,Czechia,2023-04,799676.0,,2023,4,True,,,False,2023-04-01,12,True
CZ,Czechia,2023-05,856536.0,,2023,5,True,,,False,2023-05-01,12,True
CZ,Czechia,2023-06,875656.0,,2023,6,True,,,False,2023-06-01,12,True
CZ,Czechia,2023-07,1044811.0,,2023,7,True,,,False,2023-07-01,12,True
CZ,Czechia,2023-08,1078703.0,,2023,8,True,,,False,2023-08-01,12,True
CZ,Czechia,2023-09,920006.0,,2023,9,True,,,False,2023-09-01,12,True
CZ,Czechia,2023-10,857883.0,,2023,10,True,,,False,2023-10-01,12,True
CZ,Czechia,2023-11,643106.0,,2023,11,True,,,False,2023-11-01,12,True
CZ,Czechia,2023-12,837516.0,,2023,12,True,,,False,2023-12-01,12,True
CZ,Czechia,2024-01,568259.0,,2024,1,True,,,False,2024-01-01,12,True
CZ,Czechia,2024-02,611788.0,,2024,2,True,,,False,2024-02-01,12,True
CZ,Czechia,2024-03,754598.0,,2024,3,True,,,False,2024-03-01,12,True
CZ,Czechia,2024-04,795685.0,,2024,4,True,,,False,2024-04-01,12,True
CZ,Czechia,2024-05,1040382.0,,2024,5,True,,,False,2024-05-01,12,True
CZ,Czechia,2024-06,939552.0,,2024,6,True,,,False,2024-06-01,12,True
CZ,Czechia,2024-07,1102213.0,,2024,7,True,,,False,2024-07-01,12,True
CZ,Czechia,2024-08,1180714.0,,2024,8,True,,,False,2024-08-01,12,True
CZ,Czechia,2024-09,892433.0,,2024,9,True,,,False,2024-09-01,12,True
CZ,Czechia,2024-10,939408.0,,2024,10,True,,,False,2024-10-01,12,True
CZ,Czechia,2024-11,726338.0,,2024,11,True,,,False,2024-11-01,12,True
CZ,Czechia,2024-12,926158.0,,2024,12,True,,,False,2024-12-01,12,True
CZ,Czechia,2025-01,640265.0,,2025,1,True,,,False,2025-01-01,12,True
CZ,Czechia,2025-02,634165.0,,2025,2,True,,,False,2025-02-01,12,True
CZ,Czechia,2025-03,700134.0,,2025,3,True,,,False,2025-03-01,12,True
CZ,Czechia,2025-04,904214.0,,2025,4,True,,,False,2025-04-01,12,True
CZ,Czechia,2025-05,1002297.0,,2025,5,True,,,False,2025-05-01,12,True
CZ,Czechia,2025-06,1031609.0,,2025,6,True,,,False,2025-06-01,12,True
CZ,Czechia,2025-07,1101180.0,,2025,7,True,,,False,2025-07-01,12,True
CZ,Czechia,2025-08,1203599.0,,2025,8,True,,,False,2025-08-01,12,True
CZ,Czechia,2025-09,962931.0,,2025,9,True,,,False,2025-09-01,12,True
CZ,Czechia,2025-10,981068.0,,2025,10,True,,,False,2025-10-01,12,True
CZ,Czechia,2025-11,768354.0,,2025,11,True,,,False,2025-11-01,12,True
CZ,Czechia,2025-12,970447.0,,2025,12,True,,,False,2025-12-01,12,True
CZ,Czechia,2026-01,670395.0,,2026,1,True,,,False,2026-01-01,6,False
CZ,Czechia,2026-02,670147.0,,2026,2,True,,,False,2026-02-01,6,False
CZ,Czechia,2026-03,749006.0,,2026,3,True,,,False,2026-03-01,6,False
CZ,Czechia,2026-04,907798.0,,2026,4,True,,,False,2026-04-01,6,False
CZ,Czechia,2026-05,1039694.0,,2026,5,True,,,False,2026-05-01,6,False
CZ,Czechia,2026-06,987989.0,,2026,6,True,,,False,2026-06-01,6,False
CZ,Czechia,2026-07,,,2026,7,False,,,False,2026-07-01,6,False
DK,Denmark,2021-01,15539.0,,2021,1,True,,,False,2021-01-01,11,False
DK,Denmark,2021-02,,,2021,2,False,,,False,2021-02-01,11,False
DK,Denmark,2021-03,21522.0,,2021,3,True,,,False,2021-03-01,11,False
DK,Denmark,2021-04,19688.0,,2021,4,True,,,False,2021-04-01,11,False
DK,Denmark,2021-05,31762.0,,2021,5,True,,,False,2021-05-01,11,False
DK,Denmark,2021-06,67936.0,,2021,6,True,,,False,2021-06-01,11,False
DK,Denmark,2021-07,188488.0,,2021,7,True,,,False,2021-07-01,11,False
DK,Denmark,2021-08,259928.0,,2021,8,True,,,False,2021-08-01,11,False
DK,Denmark,2021-09,158670.0,,2021,9,True,,,False,2021-09-01,11,False
DK,Denmark,2021-10,176946.0,,2021,10,True,,,False,2021-10-01,11,False
DK,Denmark,2021-11,150572.0,,2021,11,True,,,False,2021-11-01,11,False
DK,Denmark,2021-12,88872.0,,2021,12,True,,,False,2021-12-01,11,False
DK,Denmark,2022-01,51601.0,,2022,1,True,,,False,2022-01-01,11,False
DK,Denmark,2022-02,92312.0,,2022,2,True,,,False,2022-02-01,11,False
DK,Denmark,2022-03,138536.0,,2022,3,True,,,False,2022-03-01,11,False
DK,Denmark,2022-04,224488.0,,2022,4,True,,,False,2022-04-01,11,False
DK,Denmark,2022-05,268145.0,,2022,5,True,,,False,2022-05-01,11,False
DK,Denmark,2022-06,335549.0,,2022,6,True,,,False,2022-06-01,11,False
DK,Denmark,2022-07,568781.0,,2022,7,True,,,False,2022-07-01,11,False
DK,Denmark,2022-08,497417.0,,2022,8,True,,,False,2022-08-01,11,False
DK,Denmark,2022-09,257012.0,,2022,9,True,,,False,2022-09-01,11,False
DK,Denmark,2022-10,234386.0,,2022,10,True,,,False,2022-10-01,11,False
DK,Denmark,2022-11,173105.0,,2022,11,True,,,False,2022-11-01,11,False
DK,Denmark,2022-12,,,2022,12,False,,,False,2022-12-01,11,False
DK,Denmark,2023-01,130552.0,,2023,1,True,,,False,2023-01-01,12,True
DK,Denmark,2023-02,136353.0,,2023,2,True,,,False,2023-02-01,12,True
DK,Denmark,2023-03,175393.0,,2023,3,True,,,False,2023-03-01,12,True
DK,Denmark,2023-04,267714.0,,2023,4,True,,,False,2023-04-01,12,True
DK,Denmark,2023-05,307172.0,,2023,5,True,,,False,2023-05-01,12,True
DK,Denmark,2023-06,354502.0,,2023,6,True,,,False,2023-06-01,12,True
DK,Denmark,2023-07,540969.0,,2023,7,True,,,False,2023-07-01,12,True
DK,Denmark,2023-08,513629.0,,2023,8,True,,,False,2023-08-01,12,True
DK,Denmark,2023-09,276623.0,,2023,9,True,,,False,2023-09-01,12,True
DK,Denmark,2023-10,251675.0,,2023,10,True,,,False,2023-10-01,12,True
DK,Denmark,2023-11,176746.0,,2023,11,True,,,False,2023-11-01,12,True
DK,Denmark,2023-12,180943.0,,2023,12,True,,,False,2023-12-01,12,True
DK,Denmark,2024-01,132778.0,,2024,1,True,,,False,2024-01-01,12,True
DK,Denmark,2024-02,143420.0,,2024,2,True,,,False,2024-02-01,12,True
DK,Denmark,2024-03,231621.0,,2024,3,True,,,False,2024-03-01,12,True
DK,Denmark,2024-04,252067.0,,2024,4,True,,,False,2024-04-01,12,True
DK,Denmark,2024-05,349203.0,,2024,5,True,,,False,2024-05-01,12,True
DK,Denmark,2024-06,371415.0,,2024,6,True,,,False,2024-06-01,12,True
DK,Denmark,2024-07,556901.0,,2024,7,True,,,False,2024-07-01,12,True
DK,Denmark,2024-08,547982.0,,2024,8,True,,,False,2024-08-01,12,True
DK,Denmark,2024-09,308431.0,,2024,9,True,,,False,2024-09-01,12,True
DK,Denmark,2024-10,292924.0,,2024,10,True,,,False,2024-10-01,12,True
DK,Denmark,2024-11,206412.0,,2024,11,True,,,False,2024-11-01,12,True
DK,Denmark,2024-12,212004.0,,2024,12,True,,,False,2024-12-01,12,True
DK,Denmark,2025-01,154772.0,,2025,1,True,,,False,2025-01-01,12,True
DK,Denmark,2025-02,161588.0,,2025,2,True,,,False,2025-02-01,12,True
DK,Denmark,2025-03,214272.0,,2025,3,True,,,False,2025-03-01,12,True
DK,Denmark,2025-04,295558.0,,2025,4,True,,,False,2025-04-01,12,True
DK,Denmark,2025-05,356100.0,,2025,5,True,,,False,2025-05-01,12,True
DK,Denmark,2025-06,396878.0,,2025,6,True,,,False,2025-06-01,12,True
DK,Denmark,2025-07,602553.0,,2025,7,True,,,False,2025-07-01,12,True
DK,Denmark,2025-08,578057.0,,2025,8,True,,,False,2025-08-01,12,True
DK,Denmark,2025-09,325406.0,,2025,9,True,,,False,2025-09-01,12,True
DK,Denmark,2025-10,317079.0,,2025,10,True,,,False,2025-10-01,12,True
DK,Denmark,2025-11,221598.0,,2025,11,True,,,False,2025-11-01,12,True
DK,Denmark,2025-12,242214.0,,2025,12,True,,,False,2025-12-01,12,True
DK,Denmark,2026-01,172362.0,,2026,1,True,,,False,2026-01-01,6,False
DK,Denmark,2026-02,174602.0,,2026,2,True,,,False,2026-02-01,6,False
DK,Denmark,2026-03,245530.0,,2026,3,True,,,False,2026-03-01,6,False
DK,Denmark,2026-04,305427.0,,2026,4,True,,,False,2026-04-01,6,False
DK,Denmark,2026-05,386270.0,,2026,5,True,,,False,2026-05-01,6,False
DK,Denmark,2026-06,423409.0,,2026,6,True,,,False,2026-06-01,6,False
DK,Denmark,2026-07,,,2026,7,False,,,False,2026-07-01,6,False
EE,Estonia,2021-01,10420.0,,2021,1,True,,,False,2021-01-01,11,False
EE,Estonia,2021-02,12517.0,,2021,2,True,,,False,2021-02-01,11,False
EE,Estonia,2021-03,8725.0,,2021,3,True,,,False,2021-03-01,11,False
EE,Estonia,2021-04,8702.0,,2021,4,True,,,False,2021-04-01,11,False
EE,Estonia,2021-05,14841.0,,2021,5,True,,,False,2021-05-01,11,False
EE,Estonia,2021-06,31690.0,,2021,6,True,,,False,2021-06-01,11,False
EE,Estonia,2021-07,85153.0,,2021,7,True,,,False,2021-07-01,11,False
EE,Estonia,2021-08,96990.0,,2021,8,True,,,False,2021-08-01,11,False
EE,Estonia,2021-09,74305.0,,2021,9,True,,,False,2021-09-01,11,False
EE,Estonia,2021-10,82527.0,,2021,10,True,,,False,2021-10-01,11,False
EE,Estonia,2021-11,,|C,2021,11,False,False,False,True,2021-11-01,11,False
EE,Estonia,2021-12,71270.0,,2021,12,True,,,False,2021-12-01,11,False
EE,Estonia,2022-01,53391.0,,2022,1,True,,,False,2022-01-01,9,False
EE,Estonia,2022-02,,|C,2022,2,False,False,False,True,2022-02-01,9,False
EE,Estonia,2022-03,,|C,2022,3,False,False,False,True,2022-03-01,9,False
EE,Estonia,2022-04,105327.0,,2022,4,True,,,False,2022-04-01,9,False
EE,Estonia,2022-05,116913.0,,2022,5,True,,,False,2022-05-01,9,False
EE,Estonia,2022-06,149904.0,,2022,6,True,,,False,2022-06-01,9,False
EE,Estonia,2022-07,229420.0,,2022,7,True,,,False,2022-07-01,9,False
EE,Estonia,2022-08,188561.0,,2022,8,True,,,False,2022-08-01,9,False
EE,Estonia,2022-09,129617.0,,2022,9,True,,,False,2022-09-01,9,False
EE,Estonia,2022-10,130804.0,,2022,10,True,,,False,2022-10-01,9,False
EE,Estonia,2022-11,105296.0,,2022,11,True,,,False,2022-11-01,9,False
EE,Estonia,2022-12,,|C,2022,12,False,False,False,True,2022-12-01,9,False
EE,Estonia,2023-01,,|C,2023,1,False,False,False,True,2023-01-01,9,False
EE,Estonia,2023-02,,|C,2023,2,False,False,False,True,2023-02-01,9,False
EE,Estonia,2023-03,101734.0,,2023,3,True,,,False,2023-03-01,9,False
EE,Estonia,2023-04,126284.0,,2023,4,True,,,False,2023-04-01,9,False
EE,Estonia,2023-05,141021.0,,2023,5,True,,,False,2023-05-01,9,False
EE,Estonia,2023-06,162837.0,,2023,6,True,,,False,2023-06-01,9,False
EE,Estonia,2023-07,242070.0,,2023,7,True,,,False,2023-07-01,9,False
EE,Estonia,2023-08,203923.0,,2023,8,True,,,False,2023-08-01,9,False
EE,Estonia,2023-09,138154.0,,2023,9,True,,,False,2023-09-01,9,False
EE,Estonia,2023-10,124402.0,,2023,10,True,,,False,2023-10-01,9,False
EE,Estonia,2023-11,,|C,2023,11,False,False,False,True,2023-11-01,9,False
EE,Estonia,2023-12,140647.0,,2023,12,True,,,False,2023-12-01,9,False
EE,Estonia,2024-01,83078.0,,2024,1,True,,,False,2024-01-01,12,True
EE,Estonia,2024-02,107352.0,,2024,2,True,,,False,2024-02-01,12,True
EE,Estonia,2024-03,115718.0,,2024,3,True,,,False,2024-03-01,12,True
EE,Estonia,2024-04,115731.0,,2024,4,True,,,False,2024-04-01,12,True
EE,Estonia,2024-05,163192.0,,2024,5,True,,,False,2024-05-01,12,True
EE,Estonia,2024-06,203732.0,,2024,6,True,,,False,2024-06-01,12,True
EE,Estonia,2024-07,272450.0,,2024,7,True,,,False,2024-07-01,12,True
EE,Estonia,2024-08,231813.0,,2024,8,True,,,False,2024-08-01,12,True
EE,Estonia,2024-09,152888.0,,2024,9,True,,,False,2024-09-01,12,True
EE,Estonia,2024-10,142814.0,,2024,10,True,,,False,2024-10-01,12,True
EE,Estonia,2024-11,118720.0,,2024,11,True,,,False,2024-11-01,12,True
EE,Estonia,2024-12,147575.0,,2024,12,True,,,False,2024-12-01,12,True
EE,Estonia,2025-01,95418.0,,2025,1,True,,,False,2025-01-01,12,True
EE,Estonia,2025-02,110486.0,,2025,2,True,,,False,2025-02-01,12,True
EE,Estonia,2025-03,108143.0,,2025,3,True,,,False,2025-03-01,12,True
EE,Estonia,2025-04,133783.0,,2025,4,True,,,False,2025-04-01,12,True
EE,Estonia,2025-05,169317.0,,2025,5,True,,,False,2025-05-01,12,True
EE,Estonia,2025-06,214615.0,,2025,6,True,,,False,2025-06-01,12,True
EE,Estonia,2025-07,278166.0,,2025,7,True,,,False,2025-07-01,12,True
EE,Estonia,2025-08,240664.0,,2025,8,True,,,False,2025-08-01,12,True
EE,Estonia,2025-09,157293.0,,2025,9,True,,,False,2025-09-01,12,True
EE,Estonia,2025-10,152704.0,,2025,10,True,,,False,2025-10-01,12,True
EE,Estonia,2025-11,127273.0,,2025,11,True,,,False,2025-11-01,12,True
EE,Estonia,2025-12,161981.0,,2025,12,True,,,False,2025-12-01,12,True
EE,Estonia,2026-01,99491.0,,2026,1,True,,,False,2026-01-01,6,False
EE,Estonia,2026-02,112583.0,,2026,2,True,,,False,2026-02-01,6,False
EE,Estonia,2026-03,116802.0,,2026,3,True,,,False,2026-03-01,6,False
EE,Estonia,2026-04,139249.0,,2026,4,True,,,False,2026-04-01,6,False
EE,Estonia,2026-05,185131.0,,2026,5,True,,,False,2026-05-01,6,False
EE,Estonia,2026-06,221647.0,,2026,6,True,,,False,2026-06-01,6,False
EE,Estonia,2026-07,,,2026,7,False,,,False,2026-07-01,6,False
FI,Finland,2021-01,18778.0,,2021,1,True,,,False,2021-01-01,12,True
FI,Finland,2021-02,17566.0,,2021,2,True,,,False,2021-02-01,12,True
FI,Finland,2021-03,13856.0,,2021,3,True,,,False,2021-03-01,12,True
FI,Finland,2021-04,14931.0,,2021,4,True,,,False,2021-04-01,12,True
FI,Finland,2021-05,21481.0,,2021,5,True,,,False,2021-05-01,12,True
FI,Finland,2021-06,33361.0,,2021,6,True,,,False,2021-06-01,12,True
FI,Finland,2021-07,83039.0,,2021,7,True,,,False,2021-07-01,12,True
FI,Finland,2021-08,116504.0,,2021,8,True,,,False,2021-08-01,12,True
FI,Finland,2021-09,86179.0,,2021,9,True,,,False,2021-09-01,12,True
FI,Finland,2021-10,83091.0,,2021,10,True,,,False,2021-10-01,12,True
FI,Finland,2021-11,112455.0,,2021,11,True,,,False,2021-11-01,12,True
FI,Finland,2021-12,205721.0,,2021,12,True,,,False,2021-12-01,12,True
FI,Finland,2022-01,107190.0,,2022,1,True,,,False,2022-01-01,12,True
FI,Finland,2022-02,120172.0,,2022,2,True,,,False,2022-02-01,12,True
FI,Finland,2022-03,138697.0,,2022,3,True,,,False,2022-03-01,12,True
FI,Finland,2022-04,96906.0,,2022,4,True,,,False,2022-04-01,12,True
FI,Finland,2022-05,139300.0,,2022,5,True,,,False,2022-05-01,12,True
FI,Finland,2022-06,199453.0,,2022,6,True,,,False,2022-06-01,12,True
FI,Finland,2022-07,271034.0,,2022,7,True,,,False,2022-07-01,12,True
FI,Finland,2022-08,271414.0,,2022,8,True,,,False,2022-08-01,12,True
FI,Finland,2022-09,196944.0,,2022,9,True,,,False,2022-09-01,12,True
FI,Finland,2022-10,139521.0,,2022,10,True,,,False,2022-10-01,12,True
FI,Finland,2022-11,163782.0,,2022,11,True,,,False,2022-11-01,12,True
FI,Finland,2022-12,283062.0,,2022,12,True,,,False,2022-12-01,12,True
FI,Finland,2023-01,201906.0,,2023,1,True,,,False,2023-01-01,12,True
FI,Finland,2023-02,201859.0,,2023,2,True,,,False,2023-02-01,12,True
FI,Finland,2023-03,195438.0,,2023,3,True,,,False,2023-03-01,12,True
FI,Finland,2023-04,124859.0,,2023,4,True,,,False,2023-04-01,12,True
FI,Finland,2023-05,173198.0,,2023,5,True,,,False,2023-05-01,12,True
FI,Finland,2023-06,234167.0,,2023,6,True,,,False,2023-06-01,12,True
FI,Finland,2023-07,296287.0,,2023,7,True,,,False,2023-07-01,12,True
FI,Finland,2023-08,295531.0,,2023,8,True,,,False,2023-08-01,12,True
FI,Finland,2023-09,189733.0,,2023,9,True,,,False,2023-09-01,12,True
FI,Finland,2023-10,148173.0,,2023,10,True,,,False,2023-10-01,12,True
FI,Finland,2023-11,186109.0,,2023,11,True,,,False,2023-11-01,12,True
FI,Finland,2023-12,313263.0,,2023,12,True,,,False,2023-12-01,12,True
FI,Finland,2024-01,227770.0,,2024,1,True,,,False,2024-01-01,12,True
FI,Finland,2024-02,246899.0,,2024,2,True,,,False,2024-02-01,12,True
FI,Finland,2024-03,220852.0,,2024,3,True,,,False,2024-03-01,12,True
FI,Finland,2024-04,129514.0,,2024,4,True,,,False,2024-04-01,12,True
FI,Finland,2024-05,167434.0,,2024,5,True,,,False,2024-05-01,12,True
FI,Finland,2024-06,265690.0,,2024,6,True,,,False,2024-06-01,12,True
FI,Finland,2024-07,336256.0,,2024,7,True,,,False,2024-07-01,12,True
FI,Finland,2024-08,328000.0,,2024,8,True,,,False,2024-08-01,12,True
FI,Finland,2024-09,205840.0,,2024,9,True,,,False,2024-09-01,12,True
FI,Finland,2024-10,174133.0,,2024,10,True,,,False,2024-10-01,12,True
FI,Finland,2024-11,223461.0,,2024,11,True,,,False,2024-11-01,12,True
FI,Finland,2024-12,378111.0,,2024,12,True,,,False,2024-12-01,12,True
FI,Finland,2025-01,283117.0,,2025,1,True,,,False,2025-01-01,12,True
FI,Finland,2025-02,285733.0,,2025,2,True,,,False,2025-02-01,12,True
FI,Finland,2025-03,268551.0,,2025,3,True,,,False,2025-03-01,12,True
FI,Finland,2025-04,153970.0,,2025,4,True,,,False,2025-04-01,12,True
FI,Finland,2025-05,211301.0,,2025,5,True,,,False,2025-05-01,12,True
FI,Finland,2025-06,305482.0,,2025,6,True,,,False,2025-06-01,12,True
FI,Finland,2025-07,373416.0,,2025,7,True,,,False,2025-07-01,12,True
FI,Finland,2025-08,380811.0,,2025,8,True,,,False,2025-08-01,12,True
FI,Finland,2025-09,241768.0,,2025,9,True,,,False,2025-09-01,12,True
FI,Finland,2025-10,194873.0,,2025,10,True,,,False,2025-10-01,12,True
FI,Finland,2025-11,247922.0,,2025,11,True,,,False,2025-11-01,12,True
FI,Finland,2025-12,433490.0,,2025,12,True,,,False,2025-12-01,12,True
FI,Finland,2026-01,293824.0,,2026,1,True,,,False,2026-01-01,7,False
FI,Finland,2026-02,313987.0,,2026,2,True,,,False,2026-02-01,7,False
FI,Finland,2026-03,278433.0,,2026,3,True,,,False,2026-03-01,7,False
FI,Finland,2026-04,157673.0,,2026,4,True,,,False,2026-04-01,7,False
FI,Finland,2026-05,199421.0,,2026,5,True,,,False,2026-05-01,7,False
FI,Finland,2026-06,271313.0,,2026,6,True,,,False,2026-06-01,7,False
FI,Finland,2026-07,374930.0,,2026,7,True,,,False,2026-07-01,7,False
FR,France,2021-01,332145.0,,2021,1,True,,,False,2021-01-01,11,False
FR,France,2021-02,315635.0,,2021,2,True,,,False,2021-02-01,11,False
FR,France,2021-03,384366.0,,2021,3,True,,,False,2021-03-01,11,False
FR,France,2021-04,355861.0,,2021,4,True,,,False,2021-04-01,11,False
FR,France,2021-05,485326.0,,2021,5,True,,,False,2021-05-01,11,False
FR,France,2021-06,,|C,2021,6,False,False,False,True,2021-06-01,11,False
FR,France,2021-07,4160937.0,,2021,7,True,,,False,2021-07-01,11,False
FR,France,2021-08,4460716.0,,2021,8,True,,,False,2021-08-01,11,False
FR,France,2021-09,3216742.0,,2021,9,True,,,False,2021-09-01,11,False
FR,France,2021-10,2190857.0,,2021,10,True,,,False,2021-10-01,11,False
FR,France,2021-11,1518664.0,,2021,11,True,,,False,2021-11-01,11,False
FR,France,2021-12,1628027.0,,2021,12,True,,,False,2021-12-01,11,False
FR,France,2022-01,1254768.0,,2022,1,True,,,False,2022-01-01,12,True
FR,France,2022-02,1472956.0,,2022,2,True,,,False,2022-02-01,12,True
FR,France,2022-03,2024403.0,,2022,3,True,,,False,2022-03-01,12,True
FR,France,2022-04,3478035.0,,2022,4,True,,,False,2022-04-01,12,True
FR,France,2022-05,3894576.0,,2022,5,True,,,False,2022-05-01,12,True
FR,France,2022-06,5217170.0,,2022,6,True,,,False,2022-06-01,12,True
FR,France,2022-07,7812385.0,,2022,7,True,,,False,2022-07-01,12,True
FR,France,2022-08,7449960.0,,2022,8,True,,,False,2022-08-01,12,True
FR,France,2022-09,5046020.0,,2022,9,True,,,False,2022-09-01,12,True
FR,France,2022-10,3176540.0,,2022,10,True,,,False,2022-10-01,12,True
FR,France,2022-11,2087947.0,,2022,11,True,,,False,2022-11-01,12,True
FR,France,2022-12,2757605.0,,2022,12,True,,,False,2022-12-01,12,True
FR,France,2023-01,2298732.0,,2023,1,True,,,False,2023-01-01,12,True
FR,France,2023-02,2191952.0,,2023,2,True,,,False,2023-02-01,12,True
FR,France,2023-03,2640119.0,,2023,3,True,,,False,2023-03-01,12,True
FR,France,2023-04,4141122.0,,2023,4,True,,,False,2023-04-01,12,True
FR,France,2023-05,4742873.0,,2023,5,True,,,False,2023-05-01,12,True
FR,France,2023-06,5935724.0,,2023,6,True,,,False,2023-06-01,12,True
FR,France,2023-07,8263235.0,,2023,7,True,,,False,2023-07-01,12,True
FR,France,2023-08,8088448.0,,2023,8,True,,,False,2023-08-01,12,True
FR,France,2023-09,5850014.0,,2023,9,True,,,False,2023-09-01,12,True
FR,France,2023-10,3449002.0,e,2023,10,True,True,False,False,2023-10-01,12,True
FR,France,2023-11,2213982.0,e,2023,11,True,True,False,False,2023-11-01,12,True
FR,France,2023-12,2896678.0,e,2023,12,True,True,False,False,2023-12-01,12,True
FR,France,2024-01,2368501.0,,2024,1,True,,,False,2024-01-01,12,True
FR,France,2024-02,2518659.0,,2024,2,True,,,False,2024-02-01,12,True
FR,France,2024-03,3559255.0,,2024,3,True,,,False,2024-03-01,12,True
FR,France,2024-04,3768661.0,,2024,4,True,,,False,2024-04-01,12,True
FR,France,2024-05,5198085.0,,2024,5,True,,,False,2024-05-01,12,True
FR,France,2024-06,5843135.0,,2024,6,True,,,False,2024-06-01,12,True
FR,France,2024-07,8073749.0,,2024,7,True,,,False,2024-07-01,12,True
FR,France,2024-08,8123521.0,,2024,8,True,,,False,2024-08-01,12,True
FR,France,2024-09,5593775.0,,2024,9,True,,,False,2024-09-01,12,True
FR,France,2024-10,3912369.0,,2024,10,True,,,False,2024-10-01,12,True
FR,France,2024-11,2458906.0,,2024,11,True,,,False,2024-11-01,12,True
FR,France,2024-12,3143421.0,,2024,12,True,,,False,2024-12-01,12,True
FR,France,2025-01,2572997.0,,2025,1,True,,,False,2025-01-01,12,True
FR,France,2025-02,2514917.0,,2025,2,True,,,False,2025-02-01,12,True
FR,France,2025-03,3168929.0,,2025,3,True,,,False,2025-03-01,12,True
FR,France,2025-04,4655852.0,,2025,4,True,,,False,2025-04-01,12,True
FR,France,2025-05,5265407.0,,2025,5,True,,,False,2025-05-01,12,True
FR,France,2025-06,6630830.0,,2025,6,True,,,False,2025-06-01,12,True
FR,France,2025-07,8892420.0,,2025,7,True,,,False,2025-07-01,12,True
FR,France,2025-08,8893851.0,,2025,8,True,,,False,2025-08-01,12,True
FR,France,2025-09,5940570.0,,2025,9,True,,,False,2025-09-01,12,True
FR,France,2025-10,4249387.0,,2025,10,True,,,False,2025-10-01,12,True
FR,France,2025-11,2582357.0,,2025,11,True,,,False,2025-11-01,12,True
FR,France,2025-12,3381769.0,,2025,12,True,,,False,2025-12-01,12,True
FR,France,2026-01,2747545.0,,2026,1,True,,,False,2026-01-01,6,False
FR,France,2026-02,2627506.0,,2026,2,True,,,False,2026-02-01,6,False
FR,France,2026-03,3252536.0,,2026,3,True,,,False,2026-03-01,6,False
FR,France,2026-04,4616120.0,,2026,4,True,,,False,2026-04-01,6,False
FR,France,2026-05,5715004.0,,2026,5,True,,,False,2026-05-01,6,False
FR,France,2026-06,6398156.0,,2026,6,True,,,False,2026-06-01,6,False
FR,France,2026-07,,,2026,7,False,,,False,2026-07-01,6,False
DE,Germany,2021-01,169984.0,,2021,1,True,,,False,2021-01-01,12,True
DE,Germany,2021-02,186270.0,,2021,2,True,,,False,2021-02-01,12,True
DE,Germany,2021-03,230216.0,,2021,3,True,,,False,2021-03-01,12,True
DE,Germany,2021-04,219128.0,,2021,4,True,,,False,2021-04-01,12,True
DE,Germany,2021-05,291267.0,,2021,5,True,,,False,2021-05-01,12,True
DE,Germany,2021-06,669924.0,,2021,6,True,,,False,2021-06-01,12,True
DE,Germany,2021-07,1855788.0,,2021,7,True,,,False,2021-07-01,12,True
DE,Germany,2021-08,2041142.0,,2021,8,True,,,False,2021-08-01,12,True
